0,51.5092544230678,-0.161045357763243,-0.0160038672459153,0.0472023818211922
0.5,51.5092455572465,-0.161041953221581,0.146992828901677,-0.0187857054517835
1,51.5092473397614,-0.161046722655256,0.235161491482046,0.0130527428066744
1.5,51.5092529021815,-0.161043820359621,0.505822924020934,-0.0161513541380026
2,51.5092550651624,-0.161043840328863,0.760745320192767,0.00739668316249396
2.5,51.5092591771485,-0.161046179084654,0.982938898182833,0.0111449809069695
3,51.5092621750007,-0.161041287445591,1.24044196771526,0.0138173901794152
3.5,51.5092671197998,-0.161038806381645,1.23616458692337,-0.0198396108116738
4,51.509275257884,-0.16103833012364,1.24270294829167,-0.00795001476210837
4.5,51.5092787482008,-0.161035836013537,1.25150994965336,-0.00234015128150717
5,51.5092848594075,-0.161038180020772,1.23737699631958,0.00397013257067255
5.5,51.5092919797261,-0.161038184311412,1.26421566837839,-0.0266064884603256
6,51.5092952070256,-0.161037782182305,1.22931604469782,0.0364393643458759
6.5,51.5093008635859,-0.161035672969032,1.23691292744927,0.0228757005605291
7,51.5093078669067,-0.161035229593702,1.27065149314587,-0.0127666342139791
7.5,51.5093132960493,-0.161033517597402,1.25156674318255,0.0143323452368733
8,51.5093188863147,-0.161032031118315,1.23582383983442,0.00308304373033738
8.5,51.5093250544027,-0.161031607277399,1.25659040958062,-0.00271173194540181
9,51.5093302025253,-0.161032191817799,1.26217559612948,0.017352044910707
9.5,51.5093354476703,-0.161032287538621,1.26675646702384,0.0348064827108125
10,51.5093414820477,-0.161034039838241,1.23368097070549,0.0377781857989434
10.5,51.5093473966243,-0.16103490873106,1.24663545429285,0.0158402407376848
11,51.509352611919,-0.161035496852146,1.27338735123001,6.28180029172523e-05
11.5,51.5093581547375,-0.161035267859771,1.2524166556228,0.0345000259813858
12,51.5093635922799,-0.161035331801704,1.2605739584854,-0.00929435905406721
12.5,51.5093697653217,-0.161034954303615,1.23886979205372,-0.0174783654116072
13,51.509375278502,-0.161035961668774,1.23942562221255,0.00212767213084675
13.5,51.5093810448482,-0.161037578045241,1.24280464853258,0.0111490473473353
14,51.5093865286243,-0.161037567218081,1.26910883026881,0.0131969395595037
14.5,51.5093917414416,-0.16103675241195,1.24311952907377,-0.0446434719046697
15,51.509397184122,-0.161036856727638,1.2535913648,-0.0327813023787172
15.5,51.5094024871911,-0.161036145353168,1.22395942248328,-0.010725985596112
16,51.5094081122424,-0.16103744018053,1.21639755955971,-0.00448707463050029
16.5,51.5094136923463,-0.161036090130428,1.23922987177204,-0.0112589147489452
17,51.5094185123755,-0.161036314209868,1.20943163251938,-0.000273163627271107
17.5,51.5094243181257,-0.161035952265062,1.23542504805585,-0.00312962844977925
18,51.5094301955192,-0.161034383858298,1.2496361112729,0.00563849633892683
18.5,51.5094359238808,-0.161033601612361,1.22979286917911,-0.0113081645213272
19,51.509441220867,-0.161032384729034,1.2436002281594,0.00308405844801107
19.5,51.5094467650149,-0.161032574113619,1.25102859651184,0.0146989668462999
20,51.5094523651093,-0.161033641032205,1.25785824674213,0.0118135176055296
20.5,51.5094571558127,-0.161032574755522,1.24170984136103,0.00849518581230817
21,51.5094622120756,-0.161032017802312,1.22673256642658,0.0185630427441377
21.5,51.5094676978023,-0.161030512387775,1.23542341828537,0.00826544661429356
22,51.5094737290332,-0.161032501493384,1.25912270707989,-0.0273564418622676
22.5,51.5094797499692,-0.161034032469643,1.23995649259291,-0.0166220184461392
23,51.5094861649995,-0.161035544551665,1.25623286426624,-0.0217264372326868
23.5,51.5094916338545,-0.161035593592398,1.20562941782951,0.0262406955234181
24,51.5094966836017,-0.16103476614024,1.2378508457089,0.0085742280755024
24.5,51.509502057841,-0.161034707246718,1.23230469016927,-0.00876039997658391
25,51.5095074068152,-0.161035452628681,1.25086072905177,-0.00800365499519287
25.5,51.5095135898205,-0.161034979571736,1.25450640432119,-0.0426473830901314
26,51.5095187943261,-0.161035513734149,1.27197772181028,0.00525268967672938
26.5,51.5095237455265,-0.161035552760597,1.25084466283606,-0.024084151481925
27,51.5095290429714,-0.161035975757615,1.20911441734362,-0.00885595382006235
27.5,51.5095352289584,-0.161035406889413,1.23933743754109,-0.0568988269167936
28,51.5095410391265,-0.161036268333212,1.25222571360301,-0.0303991070284888
28.5,51.5095469040623,-0.161037479082754,1.2404315681181,-0.0366017294450664
29,51.5095521583523,-0.1610374852054,1.24703926119768,-0.0457606182937054
29.5,51.5095577743215,-0.161038038751955,1.24131817271207,-0.0271886287151878
30,51.5095640556995,-0.161037969172091,1.25123613504415,-0.00552618378999503
30.5,51.5095697119962,-0.16103744819925,1.2515006118565,-0.015599131697862
31,51.50957460565,-0.161036722297576,1.25650383356099,-0.0135636561723822
31.5,51.50957972444,-0.161036913568537,1.23204923864036,-0.000806676654191281
32,51.5095851634279,-0.161036304320452,1.23474139480875,-0.0201954292631749
32.5,51.5095896701166,-0.161034714870715,0.992751446447409,-0.0196814568856067
33,51.5095934502883,-0.161036668284329,0.749242215557659,-0.0107579575908961
33.5,51.5095961422091,-0.161036576664687,0.508984620357974,-0.0246307325070959
34,51.5095983389635,-0.161037024597817,0.234555629078949,0.00196104762167923
34.5,51.5095994760375,-0.161036340829561,0.227237146129931,0.068586508101199
35,51.5096003806027,-0.161035203223401,0.253081136414247,0.132207982547689
35.5,51.509601443679,-0.161034522003665,0.173078528641519,0.176999934881502
36,51.5096017811362,-0.161032952699338,0.104898919872728,0.215032819086793
36.5,51.5096018718416,-0.161030523698591,0.0604511718707758,0.226955148183985
37,51.5096020138229,-0.161028450253316,0.0125482058159729,0.225924397201401
37.5,51.5096017828882,-0.161027119860711,-0.0553656676876115,0.242546775654993
38,51.5096022282461,-0.16102581779958,-0.132561382291047,0.232479885841188
38.5,51.5096018277535,-0.161024799765017,-0.156048926161775,0.166548674095138
39,51.5096004586793,-0.161023958626587,-0.232022064683659,0.129800243992733
39.5,51.5095994855699,-0.161022672764506,-0.218487869541522,0.0717277231240748
40,51.5095975397648,-0.161022665138996,-0.257244936878681,0.00350472656047454
40.5,51.5095957037529,-0.161022764027508,-0.523376628734887,0.036438296068888
